TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20230111221613,3,12,22,2,0,0,0
20230111221613,4,6,22,1,0,0,0
20230111221613,5,39,21,2,0,0,0
20230111221621,1,66,19,2,0,0,0
20230111221621,2,64,21,1,0,0,0
20230111221623,1,22,18,2,0,0,0
20230111221623,2,52,24,1,0,0,0
20230111221648,1,49,18,2,0,0,0
20230111221648,2,46,20,1,0,0,0
20230111221648,3,11,22,1,0,0,0
20230111221648,4,7,22,1,0,0,0
20230111221674,1,61,19,1,0,0,0
20230111221692,1,27,18,2,0,0,0
20230111221692,2,65,24,1,0,0,0
20230111221692,3,65,24,2,0,0,0
20230111221712,1,72,18,1,0,0,0
20230111221712,2,65,20,2,0,0,0
20230111221726,1,62,18,2,0,0,0
20230111221726,2,51,20,1,0,0,0
20230111221728,1,32,19,2,0,0,0
20230111221730,1,34,19,1,0,0,0
20230111221740,1,72,19,2,0,0,0
20230111221743,1,38,18,1,0,0,0
20230111221743,2,35,20,2,0,0,0
20230111221744,1,53,18,1,0,0,0
20230111221744,2,49,20,2,0,0,0
20230111221744,3,15,22,1,0,0,0
20230111221754,1,27,19,1,0,0,0
20230111221762,1,57,18,2,0,0,0
20230111221762,2,53,20,1,0,0,0
20230111221762,3,18,22,2,0,0,0
20230111221786,1,63,18,1,0,0,0
20230111221786,2,61,20,2,0,0,0
20230111221789,1,40,18,2,0,0,0
20230111221789,2,38,20,1,0,0,0
20230111221789,3,4,22,1,0,0,0
20230111221789,4,5,22,1,0,0,0
20230111221789,5,0,22,1,0,0,0
20230111221793,1,29,18,1,0,0,0
20230111221793,2,31,20,2,0,0,0
20230111221797,1,74,19,2,0,0,0
20230111221799,1,33,18,1,0,0,0
20230111221799,2,37,20,2,0,0,0
20230111221799,3,0,22,2,0,0,0
20230111221802,1,50,18,2,0,0,0
20230111221802,2,13,22,1,0,0,0
20230111221802,3,73,24,2,0,0,0
20230111221802,4,33,26,1,0,0,0
20230111221803,1,40,18,2,0,0,0
20230111221803,2,42,20,1,0,0,0
20230111221803,4,14,22,1,0,0,0
20230111221838,1,53,19,2,0,0,0
20230111221855,1,23,18,2,0,0,0
20230111221855,2,62,24,1,0,0,0
20230111221855,3,56,24,2,0,0,0
20230111221860,1,64,18,1,0,0,0
20230111221860,2,51,20,2,0,0,0
20230111221865,1,65,18,2,0,0,0
20230111221865,2,65,20,1,0,0,0
20230111221866,1,19,18,1,0,0,0
20230111221866,2,27,25,1,0,0,0
20230111221870,1,29,18,1,0,0,0
20230111221870,2,27,20,2,0,0,0
20230111221870,3,7,22,2,0,0,0
20230111221870,4,14,22,1,0,0,0
20230111221881,1,32,18,2,0,0,0
20230111221881,2,35,21,1,0,0,0
20230111221882,1,42,18,2,0,0,0
20230111221882,2,13,22,2,0,0,0
20230111221882,3,10,22,2,0,0,0
20230111221888,1,30,18,2,0,0,0
20230111221888,2,29,20,1,0,0,0
20230111221888,3,9,22,1,0,0,0
20230111221888,4,8,22,1,0,0,0
20230111221895,1,80,19,2,0,0,0
20230111221911,1,21,18,2,0,0,0
20230111221911,2,3,22,1,0,0,0
20230111221911,3,2,22,2,0,0,0
20230111221928,1,43,19,1,0,0,0
20230111221928,3,21,22,2,0,0,0
20230111221932,1,70,19,2,0,0,0
20230111221932,2,55,26,1,0,0,0
20230111221956,1,24,18,2,0,0,0
20230111221956,2,23,20,1,0,0,0
20230111221966,1,71,18,1,0,0,0
20230111221966,2,72,20,2,0,0,0
20230111221972,1,20,18,1,0,0,0
20230111221972,2,44,24,2,0,0,0
20230111221972,3,49,24,1,0,0,0
20230111221972,4,13,25,1,0,0,0
20230111221972,5,5,25,2,0,0,0
20230111221979,1,75,18,1,0,0,0
20230111221979,2,75,20,2,0,0,0
20230111222001,1,52,18,2,0,0,0
20230111222001,2,50,20,1,0,0,0
20230111222014,1,71,18,1,0,0,0
20230111222014,2,58,20,2,0,0,0
20230111222029,1,33,18,2,0,0,0
20230111222029,2,35,20,1,0,0,0
20230111222030,1,46,18,2,0,0,0
20230111222030,2,12,22,2,0,0,0
20230111222038,1,64,18,2,0,0,0
20230111222038,2,70,20,1,0,0,0
20230111222047,1,71,18,1,0,0,0
20230111222047,2,71,20,2,0,0,0
20230111222066,1,69,19,2,0,0,0
20230111222080,1,56,18,1,0,0,0
20230111222080,2,53,20,2,0,0,0
20230111222080,4,77,26,2,0,0,0
20230111222105,1,34,18,1,0,0,0
20230111222105,2,33,20,2,0,0,0
20230111222105,3,0,22,1,0,0,0
20230111222110,1,85,19,2,60,0,0
20230111222114,1,39,18,1,0,0,0
20230111222114,2,36,20,2,0,0,0
20230111222114,3,6,22,1,0,0,0
20230111222114,4,3,22,1,0,0,0
20230111222122,1,33,18,2,0,0,0
20230111222122,2,34,20,1,0,0,0
20230111222122,3,5,22,1,0,0,0
20230111222122,4,1,22,2,0,0,0
20230111222128,1,67,18,2,0,0,0
20230111222128,2,61,20,1,0,0,0
20230111222140,1,48,18,1,0,0,0
20230111222140,2,51,20,2,0,0,0
20230111222140,3,18,26,2,0,0,0
20230111222142,1,39,18,1,0,0,0
20230111222142,2,38,21,2,0,0,0
20230111222142,3,5,22,2,0,0,0
20230111222142,4,8,22,1,0,0,0
20230111222159,1,61,19,1,0,0,0
20230111222188,1,40,18,2,0,0,0
20230111222188,2,42,20,1,0,0,0
20230111222188,3,14,22,1,0,0,0
20230111222188,4,12,22,1,0,0,0
20230111222193,1,85,19,2,60,0,0
20230111222196,1,42,18,2,0,0,0
20230111222196,2,4,22,2,0,0,0
20230111222201,1,66,18,1,0,0,0
20230111222201,2,66,20,2,0,0,0
20230111222213,1,26,18,1,0,0,0
20230111222213,3,26,21,2,0,0,0
20230111222213,4,26,28,2,0,0,0
20230111222214,1,80,18,1,0,0,0
20230111222214,2,52,22,1,0,0,0
20230111222224,1,65,18,2,0,0,0
20230111222224,2,64,20,1,0,0,0
20230111222224,3,31,23,2,0,0,0
20230111222224,4,7,26,2,0,0,0
20230111222233,1,30,18,1,0,0,0
20230111222233,2,32,20,2,0,0,0
20230111222237,1,38,18,1,0,0,0
20230111222237,2,33,20,2,0,0,0
20230111222237,3,8,22,1,0,0,0
20230111222248,1,80,18,1,0,0,0
20230111222248,2,77,20,2,0,0,0
20230111222263,1,68,18,2,0,0,0
20230111222263,2,61,20,1,0,0,0
20230111222346,1,62,19,1,0,0,0
20230111222351,1,36,18,1,0,0,0
20230111222351,2,32,21,2,0,0,0
20230111222351,3,13,22,2,0,0,0
20230111222351,4,4,22,2,0,0,0
20230111222356,1,65,19,1,0,0,0
20230111222391,1,40,18,2,0,0,0
20230111222391,2,49,20,1,0,0,0
20230111222392,1,52,18,1,0,0,0
20230111222392,2,28,20,2,0,0,0
20230111222397,1,80,19,1,0,0,0
20230111222424,1,64,18,2,0,0,0
20230111222424,2,65,20,1,0,0,0
20230111222426,1,70,18,1,0,0,0
20230111222426,2,79,25,2,0,0,0
20230111222427,1,38,18,1,0,0,0
20230111222427,2,37,20,2,0,0,0
20230111222427,3,10,22,2,0,0,0
20230111222427,4,4,22,1,0,0,0
20230111222437,1,60,18,1,0,0,0
20230111222460,1,31,18,2,0,0,0
20230111222460,2,59,24,1,0,0,0
20230111222460,3,56,24,2,0,0,0
20230111222466,1,80,18,2,0,0,0
20230111222466,2,60,22,2,0,0,0
20230111222468,1,19,18,1,0,0,0
20230111222468,2,48,24,2,0,0,0
20230111222468,3,22,25,2,0,0,0
20230111222470,1,70,18,2,0,0,0
20230111222470,2,77,20,1,0,0,0
20230111222489,1,40,19,2,0,0,0
20230111222512,1,52,19,1,0,0,0
20230111222512,2,23,22,2,0,0,0
20230111222518,1,72,19,2,0,0,0
20230111222539,1,37,18,1,0,0,0
20230111222539,2,39,20,2,0,0,0
20230111222539,3,8,22,1,0,0,0
20230111222545,1,18,18,1,0,0,0
20230111222545,2,43,24,1,0,0,0
20230111222545,3,41,24,2,0,0,0
20230111222545,4,16,25,1,0,0,0
20230111222545,5,11,25,1,0,0,0
20230111222556,1,59,19,1,0,0,0
20230111222556,2,39,21,2,0,0,0
20230111222559,1,40,18,1,0,0,0
20230111222559,2,39,20,2,0,0,0
20230111222559,3,15,22,2,0,0,0
20230111222584,1,52,18,1,0,0,0
20230111222584,2,52,20,2,0,0,0
20230111222584,3,18,22,1,0,0,0
20230111222584,4,15,22,1,0,0,0
20230111222590,1,79,18,2,0,0,0
20230111222590,2,80,20,1,0,0,0
20230111222595,1,39,18,2,0,0,0
20230111222595,2,12,22,2,0,0,0
20230111222595,3,7,22,1,0,0,0
20230112220003,1,60,19,2,0,0,0
20230112220005,1,21,18,1,0,0,0
20230112220005,2,60,24,1,0,0,0
20230112220006,1,74,19,2,0,0,0
20230112220015,1,29,18,2,0,0,0
20230112220015,2,37,20,1,0,0,0
20230112220041,1,57,19,1,0,0,0
20230112220042,1,79,19,2,0,0,0
20230112220045,1,18,18,1,0,0,0
20230112220045,2,49,30,2,0,0,0
20230112220045,3,16,25,2,0,0,0
20230112220045,4,17,25,2,0,0,0
20230112220045,5,14,25,2,0,0,0
20230112220045,6,12,25,1,0,0,0
20230112220045,7,52,24,2,0,0,0
20230112220056,1,77,18,1,0,0,0
20230112220056,2,61,20,2,0,0,0
20230112220079,1,71,18,1,0,0,0
20230112220079,2,68,20,2,0,0,0
20230112220098,1,62,19,1,0,0,0
20230112220502,1,53,18,2,0,0,0
20230112220502,2,18,22,1,0,0,0
20230112220502,3,65,20,1,0,0,0
20230112220503,1,39,18,1,0,0,0
20230112220503,2,4,22,1,0,0,0
20230112220503,3,8,22,1,0,0,0
20230112220517,1,29,18,2,0,0,0
20230112220517,2,2,22,2,0,0,0
20230112220517,3,26,21,1,0,0,0
20230112220518,1,72,18,2,0,0,0
20230112220518,2,72,20,1,0,0,0
20230112220523,1,85,18,1,60,0,0
20230112220523,2,85,20,2,60,0,0
20230112220525,1,34,18,1,0,0,0
20230112220525,2,35,20,2,0,0,0
20230112220525,3,6,22,2,0,0,0
20230112220525,4,4,22,1,0,0,0
20230112220525,5,0,22,2,0,0,0
20230112220530,1,40,18,1,0,0,0
20230112220530,2,38,20,2,0,0,0
20230112220530,3,14,22,2,0,0,0
20230112220530,4,9,22,1,0,0,0
20230112220530,5,2,22,2,0,0,0
20230112220534,1,53,18,2,0,0,0
20230112220534,2,14,22,2,0,0,0
20230112220534,3,73,26,1,0,0,0
20230112220535,1,60,18,1,0,0,0
20230112220535,2,56,20,2,0,0,0
20230112220536,1,54,19,1,0,0,0
20230112220537,1,69,19,2,0,0,0
20230112220539,1,68,18,2,0,0,0
20230112220539,2,66,20,1,0,0,0
20230112220541,1,28,18,2,0,0,0
20230112220541,2,29,20,1,0,0,0
20230112220544,1,27,19,2,0,0,0
20230112220545,1,61,18,2,0,0,0
20230112220545,2,66,20,1,0,0,0
20230112220545,3,21,22,2,0,0,0
20230112220554,1,26,19,2,0,0,0
20230112220554,2,29,28,2,0,0,0
20230112220554,3,28,28,1,0,0,0
20230112220554,4,29,28,1,0,0,0
20230112220565,1,52,18,2,0,0,0
20230112220565,2,52,20,1,0,0,0
20230112220565,3,20,22,2,0,0,0
20230112220567,1,78,18,1,0,0,0
20230112220567,2,74,20,2,0,0,0
20230112220568,1,80,18,1,0,0,0
20230112220568,2,75,20,2,0,0,0
20230112220569,1,55,19,1,0,0,0
20230112220570,1,75,19,1,0,0,0
20230112220570,2,44,22,1,0,0,0
20230112220583,1,58,18,1,0,0,0
20230112220583,2,63,21,2,0,0,0
20230112220585,1,69,18,1,0,0,0
20230112220585,2,59,20,2,0,0,0
20230112220593,1,68,19,1,0,0,0
20230112220597,1,29,18,2,0,0,0
20230112220597,2,65,24,2,0,0,0
20230112220597,3,6,22,1,0,0,0
20230112220597,4,0,22,2,0,0,0
20230112220597,5,32,28,1,0,0,0
20230112220598,1,44,18,2,0,0,0
20230112220598,2,22,22,2,0,0,0
20230112220605,1,80,18,2,0,0,0
20230112220605,2,59,22,1,0,0,0
20230112220605,3,57,22,2,0,0,0
20230112220612,1,57,19,2,0,0,0
20230112220620,1,30,19,1,0,0,0
20230112220622,1,72,19,1,0,0,0
20230112220626,1,70,18,1,0,0,0
20230112220626,2,75,20,2,0,0,0
20230112220627,1,28,18,1,0,0,0
20230112220627,2,57,24,1,0,0,0
20230112220627,3,55,24,2,0,0,0
20230112220630,1,70,19,1,0,0,0
20230112220631,1,71,18,2,0,0,0
20230112220631,2,73,20,1,0,0,0
20230112220636,1,58,19,1,0,0,0
20230112220637,1,68,18,1,0,0,0
20230112220637,2,70,20,2,0,0,0
20230112220641,1,80,19,2,60,0,0
20230112220645,1,85,19,1,60,0,0
20230112220648,1,51,18,1,0,0,0
20230112220648,2,52,20,2,0,0,0
20230112220649,1,65,18,2,0,0,0
20230112220649,2,68,20,1,0,0,0
20230112220650,1,64,19,2,0,0,0
20230112220652,1,67,18,1,0,0,0
20230112220652,2,65,20,2,0,0,0
20230112220653,1,23,19,1,0,0,0
20230112220666,1,42,18,2,0,0,0
20230112220666,2,40,20,1,0,0,0
20230112220666,3,23,22,1,0,0,0
20230112220666,4,20,22,1,0,0,0
20230112220666,5,2,40,2,0,0,0
20230112220667,1,74,18,2,0,0,0
20230112220667,2,77,20,1,0,0,0
20230112220667,3,52,22,1,0,0,0
20230112220682,1,40,18,1,0,0,0
20230112220682,2,14,22,2,0,0,0
20230112220682,3,11,22,2,0,0,0
20230112220682,4,10,22,2,0,0,0
20230112220685,1,75,18,2,0,0,0
20230112220685,2,76,20,1,0,0,0
20230112220687,1,51,18,2,0,0,0
20230112220687,2,46,20,1,0,0,0
20230112220689,1,66,18,2,0,0,0
20230112220689,2,64,20,1,0,0,0
20230112220690,1,49,18,2,0,0,0
20230112220690,2,64,20,1,0,0,0
20230112220691,1,36,18,1,0,0,0
20230112220691,2,36,20,2,0,0,0
20230112220691,3,8,22,1,0,0,0
20230112220691,4,5,22,1,0,0,0
20230112220704,1,19,18,1,0,0,0
20230112220704,2,25,26,1,0,0,0
20230112220709,1,77,19,1,0,0,0
20230112220713,1,79,18,1,0,0,0
20230112220713,2,71,20,2,0,0,0
20230112220716,1,33,18,1,0,0,0
20230112220716,2,36,20,2,0,0,0
20230112220716,3,6,22,2,0,0,0
20230112220716,4,8,22,1,0,0,0
20230112220716,5,10,22,1,0,0,0
20230112220718,1,19,18,1,0,0,0
20230112220718,2,52,24,2,0,0,0
20230112220720,1,63,18,2,0,0,0
20230112220720,2,12,23,2,0,0,0
20230112220724,1,59,18,2,0,0,0
20230112220724,2,64,20,1,0,0,0
20230112220726,1,44,19,2,0,0,0
20230112220737,1,19,18,2,0,0,0
20230112220737,2,46,24,2,0,0,0
20230112220740,1,55,18,1,0,0,0
20230112220740,2,56,20,2,0,0,0
20230112220741,1,60,19,1,0,0,0
20230112220743,1,63,19,2,0,0,0
20230112220745,1,58,19,1,0,0,0
20230112220746,1,38,18,2,0,0,0
20230112220746,2,46,20,1,0,0,0
20230112220746,3,11,22,1,0,0,0
20230112220754,1,55,18,1,0,0,0
20230112220754,2,54,20,2,0,0,0
20230112220754,3,37,28,2,0,0,0
20230112220758,1,22,19,1,0,0,0
20230112220761,1,30,19,1,0,0,0
20230112220764,1,45,18,1,0,0,0
20230112220764,2,13,22,1,0,0,0
20230112220764,3,11,22,2,0,0,0
20230112220769,1,59,18,1,0,0,0
20230112220769,2,58,20,1,0,0,0
20230112220771,1,50,18,1,0,0,0
20230112220771,2,51,20,2,0,0,0
20230112220771,3,14,22,2,0,0,0
20230112220771,4,12,22,1,0,0,0
20230112220776,1,37,18,2,0,0,0
20230112220776,2,33,20,1,0,0,0
20230112220778,1,76,18,2,0,0,0
20230112220778,2,77,20,1,0,0,0
20230112220785,1,34,18,2,0,0,0
20230112220785,2,32,20,1,0,0,0
20230112220785,3,1,22,2,0,0,0
20230112220786,1,33,18,2,0,0,0
20230112220786,2,36,20,1,0,0,0
20230112220786,3,1,22,1,0,0,0
20230112220790,1,38,18,2,0,0,0
20230112220790,2,42,20,1,0,0,0
20230112220790,3,11,22,2,0,0,0
20230112220790,4,11,22,1,0,0,0
20230112220793,1,30,18,2,0,0,0
20230112220793,2,29,20,1,0,0,0
20230112220794,1,38,18,2,0,0,0
20230112220794,2,39,20,1,0,0,0
20230112220794,3,9,22,1,0,0,0
20230112220794,4,3,22,1,0,0,0
20230112220794,5,67,24,1,0,0,0
20230112220794,6,62,24,2,0,0,0
20230112220794,7,31,25,1,0,0,0
20230112220796,1,75,18,2,0,0,0
20230112220796,2,76,20,1,0,0,0
20230112220800,1,73,18,2,0,0,0
20230112220800,2,73,20,1,0,0,0
20230112220801,1,43,18,1,0,0,0
20230112220801,2,35,20,2,0,0,0
20230112220801,3,15,22,1,0,0,0
20230112220801,4,14,22,2,0,0,0
20230112220804,1,75,18,2,0,0,0
20230112220804,2,31,22,1,0,0,0
20230112220808,1,85,18,1,60,0,0
20230112220808,2,80,20,2,0,0,0
20230112220809,1,40,18,2,0,0,0
20230112220809,2,39,20,1,0,0,0
20230112220809,3,16,22,2,0,0,0
20230112220809,4,23,22,2,0,0,0
20230112220818,1,38,18,2,0,0,0
20230112220818,2,45,20,1,0,0,0
20230112220818,3,15,22,2,0,0,0
20230112220818,4,12,22,1,0,0,0
20230112220818,5,8,22,1,0,0,0
20230112220818,6,6,22,1,0,0,0
20230112220818,7,3,22,1,0,0,0
20230112220818,8,1,22,2,0,0,0
20230112220829,1,67,19,2,0,0,0
20230112220839,1,74,18,2,0,0,0
20230112220839,2,75,20,1,0,0,0
20230112220840,1,80,19,2,60,0,0
20230112220845,1,46,18,1,0,0,0
20230112220845,2,39,20,2,0,0,0
20230112220845,3,8,22,1,0,0,0
20230112220845,4,2,22,1,0,0,0
20230112220848,1,36,18,2,0,0,0
20230112220848,2,42,20,2,0,0,0
20230112220852,1,75,18,1,0,0,0
20230112220852,2,72,20,2,0,0,0
20230112220853,1,57,19,2,0,0,0
20230112220860,1,62,18,2,0,0,0
20230112220860,2,27,22,2,0,0,0
20230112220860,4,3,23,1,0,0,0
20230112220865,1,45,18,1,0,0,0
20230112220865,2,10,22,1,0,0,0
20230112220869,1,53,18,2,0,0,0
20230112220869,2,54,20,1,0,0,0
20230112220870,1,62,18,2,0,0,0
20230112220870,2,65,20,1,0,0,0
20230112220872,1,59,18,2,0,0,0
20230112220872,2,30,22,1,0,0,0
20230112220872,3,36,22,1,0,0,0
20230112220873,1,71,18,2,0,0,0
20230112220873,2,72,20,1,0,0,0
20230112220874,1,66,18,1,0,0,0
20230112220874,2,51,20,2,0,0,0
20230112220874,3,27,22,1,0,0,0
20230112220881,1,76,18,2,0,0,0
20230112220881,2,55,22,2,0,0,0
20230112220881,3,26,23,1,0,0,0
20230112220883,1,30,19,1,0,0,0
20230112220887,1,64,18,1,0,0,0
20230112220887,2,64,20,2,0,0,0
20230112220888,1,59,19,1,0,0,0
20230112220889,1,17,18,2,0,0,0
20230112220889,2,27,26,2,0,0,0
20230112220889,3,29,26,1,0,0,0
20230112220889,4,52,26,2,0,0,0
20230112220889,6,5,26,2,0,0,0
20230112220889,7,3,26,2,0,0,0
20230112220889,8,1,26,1,0,0,0
20230112220890,1,85,19,2,60,0,0
20230112220893,1,80,18,1,0,0,0
20230112220893,2,80,20,2,0,0,0
20230112220896,1,63,19,2,0,0,0
20230112220899,1,20,18,1,0,0,0
20230112220899,2,53,24,2,0,0,0
20230112220899,3,53,24,1,0,0,0
20230112220899,4,16,25,1,0,0,0
20230112220899,5,13,25,2,0,0,0
20230112220899,6,11,25,2,0,0,0
20230112220899,7,9,25,1,0,0,0
20230112220901,1,30,18,1,0,0,0
20230112220901,2,29,20,2,0,0,0
20230112220905,1,39,18,2,0,0,0
20230112220905,2,40,20,1,0,0,0
20230112220905,3,10,22,1,0,0,0
20230112220905,4,8,22,2,0,0,0
20230112220906,1,31,18,1,0,0,0
20230112220913,1,16,18,1,0,0,0
20230112220913,2,56,24,2,0,0,0
20230112220913,3,52,24,1,0,0,0
20230112220914,1,68,18,1,0,0,0
20230112220914,2,51,20,2,0,0,0
20230112220916,1,15,18,2,0,0,0
20230112220916,2,43,24,2,0,0,0
20230112220916,3,41,24,1,0,0,0
20230112220916,4,14,25,1,0,0,0
20230112220922,1,51,19,1,0,0,0
20230112220923,1,73,18,2,0,0,0
20230112220923,2,79,20,1,0,0,0
20230112220924,1,38,18,1,0,0,0
20230112220924,2,37,20,2,0,0,0
20230112220924,3,12,22,1,0,0,0
20230112220924,4,10,22,1,0,0,0
20230112220924,5,7,22,2,0,0,0
20230112220926,1,20,18,1,0,0,0
20230112220926,2,26,25,1,0,0,0
20230112220927,1,42,18,1,0,0,0
20230112220927,2,36,20,2,0,0,0
20230112220927,3,2,22,1,0,0,0
20230112220929,1,64,18,1,0,0,0
20230112220929,2,55,20,2,0,0,0
20230112220929,3,21,22,2,0,0,0
20230112220933,1,39,19,1,0,0,0
20230112220937,1,56,19,1,0,0,0
20230112220946,1,27,18,2,0,0,0
20230112220946,2,2,22,2,0,0,0
20230112220951,1,70,18,2,0,0,0
20230112220951,2,70,20,1,0,0,0
20230112220952,1,30,18,2,0,0,0
20230112220952,2,32,20,1,0,0,0
20230112220952,3,0,22,1,0,0,0
20230112220953,1,43,18,1,0,0,0
20230112220953,2,44,20,2,0,0,0
20230112220953,3,16,22,2,0,0,0
20230112220953,4,11,22,2,0,0,0
20230112220956,1,48,19,2,0,0,0
20230112220962,1,54,19,1,0,0,0
20230112220963,1,45,18,1,0,0,0
20230112220963,2,38,20,2,0,0,0
20230112220963,3,16,22,2,0,0,0
20230112220963,4,11,22,1,0,0,0
20230112220966,1,20,18,1,0,0,0
20230112220966,2,60,24,2,0,0,0
20230112220966,3,64,24,1,0,0,0
20230112220966,4,22,25,1,0,0,0
20230112220966,5,7,26,1,0,0,0
20230112220967,1,44,19,2,0,0,0
20230112220968,1,70,18,1,0,0,0
20230112220968,2,68,20,2,0,0,0
20230112220969,1,16,18,2,0,0,0
20230112220969,2,46,24,1,0,0,0
20230112220969,3,45,24,2,0,0,0
20230112220969,4,13,25,2,0,0,0
20230112220974,1,59,18,2,0,0,0
20230112220974,2,67,20,1,0,0,0
20230112220974,3,52,26,2,0,0,0
20230112220985,1,74,18,1,0,0,0
20230112220985,2,74,20,2,0,0,0
20230112220987,1,37,18,2,0,0,0
20230112220987,2,32,20,1,0,0,0
20230112220992,1,69,19,2,0,0,0
20230112220996,1,46,18,1,0,0,0
20230112220996,2,35,20,2,0,0,0
20230112220996,3,6,22,1,0,0,0
20230112220996,4,3,22,1,0,0,0
20230112220998,1,45,18,2,0,0,0
20230112220998,2,45,20,1,0,0,0
20230112220998,3,19,22,2,0,0,0
20230112220998,4,8,22,2,0,0,0
20230112221002,1,41,18,2,0,0,0
20230112221002,2,45,20,1,0,0,0
20230112221002,3,16,22,1,0,0,0
20230112221002,4,14,22,1,0,0,0
20230112221003,1,64,19,2,0,0,0
20230112221005,1,73,18,1,0,0,0
20230112221005,2,77,20,2,0,0,0
20230112221007,1,80,18,2,0,0,0
20230112221007,2,80,20,1,60,0,0
20230112221008,1,63,18,2,0,0,0
20230112221008,2,40,22,1,0,0,0
20230112221008,4,2,23,1,0,0,0
20230112221008,5,26,26,2,0,0,0
20230112221011,1,49,18,2,0,0,0
20230112221011,2,54,20,1,0,0,0
20230112221011,3,14,22,1,0,0,0
20230112221016,1,46,18,1,0,0,0
20230112221016,2,56,21,2,0,0,0
20230112221017,1,42,18,1,0,0,0
20230112221017,2,42,20,2,0,0,0
20230112221019,1,67,18,1,0,0,0
20230112221019,2,65,20,2,0,0,0
20230112221025,1,41,18,2,0,0,0
20230112221025,2,46,20,1,0,0,0
20230112221025,3,7,22,2,0,0,0
20230112221025,4,10,22,1,0,0,0
20230112221025,5,8,22,1,0,0,0
20230112221031,1,27,18,2,0,0,0
20230112221031,2,4,22,1,0,0,0
20230112221035,1,76,18,1,0,0,0
20230112221035,2,75,20,2,0,0,0
20230112221035,3,25,23,1,0,0,0
20230112221039,1,20,18,2,0,0,0
20230112221039,2,59,24,1,0,0,0
20230112221039,3,55,24,2,0,0,0
20230112221039,4,26,25,1,0,0,0
20230112221041,1,74,18,2,0,0,0
20230112221041,2,66,20,1,0,0,0
20230112221041,3,17,23,1,0,0,0
20230112221045,1,74,19,1,0,0,0
20230112221046,1,17,18,1,0,0,0
20230112221046,2,45,24,1,0,0,0
20230112221046,3,47,24,2,0,0,0
20230112221046,4,12,25,2,0,0,0
20230112221046,5,9,25,1,0,0,0
20230112221048,1,68,18,2,0,0,0
20230112221048,2,69,20,1,0,0,0
20230112221050,1,60,18,1,0,0,0
20230112221050,2,58,20,2,0,0,0
20230112221050,3,15,22,2,0,0,0
20230112221050,4,13,22,1,0,0,0
20230112221051,1,58,18,1,0,0,0
20230112221051,2,60,28,1,0,0,0
20230112221051,3,61,28,1,0,0,0
20230112221069,1,85,19,2,60,0,0
20230112221072,1,53,18,2,0,0,0
20230112221072,2,69,24,2,0,0,0
20230112221075,1,75,18,1,0,0,0
20230112221075,2,74,20,2,0,0,0
20230112221080,1,76,18,2,0,0,0
20230112221080,2,75,20,1,0,0,0
20230112221081,1,65,19,2,0,0,0
20230112221082,1,63,19,2,0,0,0
20230112221093,1,80,18,2,0,0,0
20230112221093,2,80,20,1,0,0,0
20230112221099,1,69,18,2,0,0,0
20230112221099,2,70,20,1,0,0,0
20230112221101,1,74,18,1,0,0,0
20230112221101,2,74,20,2,0,0,0
20230112221104,1,35,18,2,0,0,0
20230112221104,2,39,20,1,0,0,0
20230112221106,1,72,18,1,0,0,0
20230112221106,2,65,20,2,0,0,0
20230112221106,3,42,22,2,0,0,0
20230112221114,1,46,18,1,0,0,0
20230112221114,2,35,20,2,0,0,0
20230112221114,3,17,22,1,0,0,0
20230112221114,4,1,22,1,0,0,0
20230112221115,1,64,19,1,0,0,0
20230112221115,2,54,21,2,0,0,0
20230112221116,1,77,18,1,0,0,0
20230112221116,2,79,20,2,0,0,0
20230112221118,1,80,18,1,0,0,0
20230112221118,2,76,20,2,0,0,0
20230112221120,1,52,18,2,0,0,0
20230112221120,2,27,22,1,0,0,0
20230112221120,3,14,22,1,0,0,0
20230112221122,1,79,19,2,0,0,0
20230112221133,1,53,18,1,0,0,0
20230112221133,2,27,22,1,0,0,0
20230112221133,3,21,22,2,0,0,0
20230112221136,1,24,18,2,0,0,0
20230112221136,2,28,20,1,0,0,0
20230112221137,1,75,18,1,0,0,0
20230112221137,2,47,22,1,0,0,0
20230112221137,3,3,23,1,0,0,0
20230112221137,4,3,23,2,0,0,0
20230112221137,5,48,26,2,0,0,0
20230112221142,1,35,18,1,0,0,0
20230112221142,2,40,20,2,0,0,0
20230112221142,3,10,22,2,0,0,0
20230112221142,4,5,22,2,0,0,0
20230112221142,5,3,22,1,0,0,0
20230112221143,1,36,18,1,0,0,0
20230112221143,2,36,20,2,0,0,0
20230112221143,3,12,22,2,0,0,0
20230112221143,4,8,22,2,0,0,0
20230112221144,1,64,18,1,0,0,0
20230112221144,2,66,20,2,0,0,0
20230112221146,1,60,18,1,0,0,0
20230112221146,2,59,20,2,0,0,0
20230112221146,3,29,22,2,0,0,0
20230112221146,4,21,22,1,0,0,0
20230112221149,1,39,18,1,0,0,0
20230112221149,2,32,20,2,0,0,0
20230112221149,3,10,22,1,0,0,0
20230112221149,4,6,22,1,0,0,0
20230112221151,1,70,18,1,0,0,0
20230112221151,2,68,20,2,0,0,0
20230112221153,1,47,19,1,0,0,0
20230112221154,1,46,18,1,0,0,0
20230112221154,2,48,20,2,0,0,0
20230112221154,3,14,22,2,0,0,0
20230112221154,4,11,22,2,0,0,0
20230112221154,5,10,22,1,0,0,0
20230112221157,1,67,18,2,0,0,0
